customer_id,flight_id,checkin_wait_min,baggage_wait_min,inflight_service_rating,issue_checkin,issue_baggage,issue_inflight,nps_score,total_issues
3208,16361,6,25,4,0,1,0,7,1
3209,11948,2,12,5,0,0,0,8,0
3210,17094,3,0,2,0,0,0,9,0
3211,16318,20,3,4,0,0,0,6,0
3212,13796,1,19,1,0,0,0,8,0
3213,10234,16,2,1,0,0,0,7,0
3214,19120,0,14,2,0,0,1,10,1
3215,13607,0,18,4,0,0,0,7,0
3216,18043,15,4,2,0,0,0,4,0
3217,10522,7,4,5,0,0,0,8,0
3218,15904,11,9,1,0,0,0,7,0
3219,14888,1,23,3,0,0,0,9,0
3220,19821,6,3,1,0,0,0,3,0
3221,15832,10,34,4,0,1,0,5,1
3222,17122,7,10,2,0,1,0,10,1
3223,15842,5,58,1,1,0,0,10,1
3224,11316,25,1,3,1,0,0,6,1
3225,11124,9,1,3,0,0,0,1,0
3226,15621,19,21,2,0,0,0,5,0
3227,15423,10,24,2,0,0,0,5,0
3228,12587,10,7,1,0,0,0,6,0
3229,19215,0,15,4,1,1,0,5,2
3230,15672,3,24,5,1,0,0,9,1
3231,11378,15,0,3,0,0,0,0,0
3232,13374,2,10,2,0,0,0,8,0
3233,11519,0,23,5,0,0,1,8,1
3234,15777,3,6,5,0,0,0,8,0
3235,17935,1,4,5,0,1,0,7,1
3236,16093,20,19,4,0,0,1,8,1
3237,18418,16,4,2,0,0,0,9,0
3238,15355,5,0,3,0,0,0,9,0
3239,14968,0,38,2,0,1,0,0,1
3240,19083,10,10,1,1,1,0,0,2
3241,15574,7,20,3,1,0,1,9,2
3242,14072,28,20,2,0,0,0,7,0
3243,12257,6,0,3,0,0,0,10,0
3244,18588,3,2,1,0,0,0,6,0
3245,14424,5,4,3,1,0,0,3,1
3246,13237,31,4,5,0,0,0,7,0
3247,13893,9,12,4,1,1,0,6,2
3248,12005,8,11,1,0,0,0,7,0
3249,12016,2,8,3,0,0,0,9,0
3250,19388,10,2,1,0,0,0,8,0
3251,11772,11,5,5,0,0,0,4,0
3252,18353,3,9,4,0,0,0,8,0
3253,13976,5,7,1,0,0,0,7,0
3254,11751,2,1,5,0,0,0,7,0
3255,18967,2,12,5,0,0,0,8,0
3256,17430,0,0,5,0,1,0,7,1
3257,17170,2,5,3,0,0,0,6,0
3258,16469,6,14,2,0,0,0,8,0
3259,19131,0,0,1,0,0,0,8,0
3260,13220,2,10,2,0,0,0,4,0
3261,10539,17,4,5,1,0,0,7,1
3262,11461,7,0,2,0,0,0,6,0
3263,15184,7,2,5,1,0,0,0,1
3264,18547,4,33,5,0,1,0,9,1
3265,10234,9,8,4,1,0,0,6,1
3266,11548,1,70,4,0,1,1,1,2
3267,17480,13,8,2,0,0,0,6,0
3268,14213,0,9,1,0,1,0,3,1
3269,11673,8,5,2,1,0,1,8,2
3270,16708,3,4,1,0,0,1,7,1
3271,17982,11,3,2,1,0,0,5,1
3272,12100,6,5,3,0,0,0,10,0
3273,13748,4,7,3,0,0,0,5,0
3274,13173,1,2,1,0,0,0,7,0
3275,11815,8,3,4,0,0,0,9,0
3276,13841,29,3,1,1,0,0,7,1
3277,18016,13,7,2,0,0,0,10,0
3278,17011,0,12,5,0,0,0,9,0
3279,14493,3,23,3,0,0,0,10,0
3280,10674,20,4,5,0,1,0,6,1
3281,18088,5,2,3,0,0,0,7,0
3282,18578,8,5,2,0,0,0,9,0
3283,12158,19,26,3,0,0,0,10,0
3284,12661,16,0,1,0,1,0,10,1
3285,12064,5,13,5,0,1,0,10,1
3286,13253,4,7,5,0,0,0,8,0
3287,14979,3,2,2,0,1,0,0,1
3288,17703,10,4,5,0,0,0,5,0
3289,18931,2,3,2,1,0,0,2,1
3290,11401,2,25,4,0,0,0,3,0
3291,13259,3,7,1,1,0,0,5,1
3292,13923,1,9,3,0,0,0,1,0
3293,14214,9,10,3,0,0,0,5,0
3294,13227,7,12,3,0,0,1,10,1
3295,12745,5,8,4,0,0,0,5,0
3296,16091,3,0,1,0,0,0,3,0
3297,13866,19,4,5,0,0,1,8,1
3298,15818,0,2,5,0,0,0,9,0
3299,12222,11,13,1,0,0,0,5,0
3300,12792,18,0,1,0,1,0,5,1
3301,19889,4,9,3,0,1,0,5,1
3302,14063,6,2,5,0,0,0,6,0
3303,11524,23,35,1,0,0,0,2,0
3304,18224,1,4,5,0,0,0,8,0
3305,16198,5,4,1,1,1,1,9,3
3306,14025,5,30,2,1,0,1,8,2
3307,12566,2,6,3,0,0,1,6,1
3308,12803,13,39,1,0,0,0,5,0
3309,13709,18,0,4,0,1,0,6,1
3310,16155,12,4,1,0,0,0,6,0
3311,10719,1,13,2,0,0,0,8,0
3312,16516,0,26,4,1,0,0,10,1
3313,14579,7,3,4,0,0,0,1,0
3314,10972,0,31,1,0,0,1,10,1
3315,13718,8,10,2,0,0,1,10,1
3316,17395,6,19,4,0,0,0,2,0
3317,14402,8,6,3,0,1,0,4,1
3318,14552,7,2,3,0,0,0,5,0
3319,12207,4,29,5,0,0,0,7,0
3320,14426,1,32,5,0,1,0,3,1
3321,16919,2,8,2,1,0,1,4,2
3322,18835,5,0,4,1,1,0,10,2
3323,18386,8,1,3,0,1,1,2,2
3324,18680,12,10,3,0,0,0,6,0
3325,12204,11,0,2,0,0,0,9,0
3326,15345,28,6,4,0,0,0,10,0
3327,13276,2,4,2,1,1,0,5,2
3328,11102,0,15,1,0,0,0,3,0
3329,15243,3,0,3,0,0,0,8,0
3330,16614,10,8,2,0,0,0,9,0
3331,19433,4,10,2,0,1,0,10,1
3332,18707,13,11,1,1,1,0,3,2
3333,15223,6,6,5,0,1,0,8,1
3334,18584,21,4,3,0,0,0,6,0
3335,10630,23,13,2,0,0,0,10,0
3336,19171,0,22,3,0,0,0,6,0
3337,16683,4,14,5,0,0,0,6,0
3338,10277,7,32,2,1,0,1,2,2
3339,10232,2,15,1,0,0,0,5,0
3340,19744,4,17,3,1,0,1,6,2
3341,15690,9,2,1,1,1,0,0,2
3342,17659,2,6,5,0,0,0,6,0
3343,10025,7,7,5,0,1,0,5,1
3344,17468,9,3,3,1,0,0,9,1
3345,16410,0,9,5,0,0,0,2,0
3346,18652,5,4,4,0,0,1,9,1
3347,13764,2,13,3,0,0,0,8,0
3348,16599,10,7,4,0,0,0,5,0
3349,15102,1,7,5,0,0,0,2,0
3350,17006,17,49,3,0,0,0,9,0
3351,13483,4,5,4,0,1,1,5,2
3352,11994,1,5,5,0,0,0,3,0
3353,18682,4,4,2,0,0,0,6,0
3354,11072,4,27,2,0,0,0,6,0
3355,16707,4,8,1,0,1,0,5,1
3356,10215,7,10,2,0,0,0,10,0
3357,17605,5,2,4,0,1,1,10,2
3358,19915,1,9,2,0,0,1,10,1
3359,19784,0,3,3,0,0,1,6,1
3360,12606,10,15,3,0,0,0,10,0
3361,18350,6,21,3,1,0,0,8,1
3362,14781,3,15,2,0,0,0,9,0
3363,13313,13,15,2,0,0,0,7,0
3364,19968,3,8,1,0,0,0,3,0
3365,17763,12,14,5,1,1,0,10,2
3366,15939,2,6,1,0,0,0,7,0
3367,12295,0,12,4,0,0,0,10,0
3368,15685,21,3,3,0,0,0,5,0
3369,11696,4,0,2,0,0,0,10,0
3370,11946,12,6,5,0,0,0,4,0
3371,12783,2,7,5,0,0,0,6,0
3372,13644,8,3,2,1,0,0,7,1
3373,15241,16,15,1,0,0,0,8,0
3374,16420,0,0,5,1,0,1,8,2
3375,17557,14,3,1,0,1,0,7,1
3376,12645,6,16,2,0,1,0,1,1
3377,16589,7,6,1,1,0,0,7,1
3378,16353,5,14,3,0,1,1,5,2
3379,11932,16,10,2,0,0,0,8,0
3380,11757,0,36,2,0,0,0,4,0
3381,15085,2,10,5,1,0,0,6,1
3382,15637,16,0,5,0,0,0,10,0
3383,11116,11,5,5,0,1,0,2,1
3384,10492,0,1,3,0,0,0,7,0
3385,18811,5,31,3,1,0,0,2,1
3386,17888,6,1,4,1,0,0,3,1
3387,16474,4,5,2,0,0,0,7,0
3388,19738,2,3,5,0,1,0,6,1
3389,14958,9,22,2,1,0,0,7,1
3390,19797,1,4,1,0,0,0,10,0
3391,19467,12,57,3,0,0,0,9,0
3392,12743,12,0,4,0,0,0,10,0
3393,17866,4,1,1,0,0,1,8,1
3394,17160,2,3,2,0,0,0,7,0
3395,15451,2,19,3,0,0,0,6,0
3396,15258,5,25,5,0,1,0,8,1
3397,18548,10,0,1,1,0,0,7,1
3398,17186,3,0,3,0,1,0,2,1
3399,16102,7,16,2,0,1,0,3,1
3400,19061,3,1,2,1,1,0,6,2
3401,19077,2,1,1,0,0,0,1,0
3402,19475,0,0,1,0,1,0,4,1
3403,10619,0,0,1,0,1,0,8,1
3404,10882,2,3,4,0,0,0,0,0
3405,18988,4,0,5,0,0,0,7,0
3406,13642,15,5,3,0,0,0,9,0
3407,11296,12,21,2,0,1,0,3,1
3408,18436,2,4,2,0,0,0,4,0
3409,12895,2,15,5,0,0,0,0,0
3410,16593,2,1,1,0,0,0,7,0
3411,10929,3,12,1,0,1,0,8,1
3412,15366,5,4,2,0,0,1,6,1
3413,18711,4,16,5,0,1,0,6,1
3414,13212,1,1,2,0,0,1,6,1
3415,12409,1,27,1,0,0,0,9,0
3416,18199,0,3,3,0,0,0,0,0
3417,13423,1,5,1,0,0,0,9,0
3418,16976,9,35,3,0,0,0,8,0
3419,17594,2,10,4,0,0,1,5,1
3420,15158,5,5,5,0,0,0,7,0
3421,13667,7,35,4,0,0,0,1,0
3422,15973,17,4,1,0,0,0,6,0
3423,16236,17,1,5,1,0,0,3,1
3424,18277,10,69,1,0,0,0,0,0
3425,12468,0,3,5,0,0,1,6,1
3426,16217,6,22,5,1,0,0,8,1
3427,13619,12,2,1,0,1,0,10,1
3428,11636,0,15,1,1,0,0,8,1
3429,18155,6,8,5,0,0,0,6,0
3430,13583,15,47,5,0,0,0,10,0
3431,14009,5,9,1,0,0,0,5,0
3432,13326,0,0,1,0,0,0,4,0
3433,18148,0,11,2,0,0,0,7,0
3434,12217,4,1,2,0,0,1,7,1
3435,14967,1,19,2,1,0,0,6,1
3436,12369,8,23,4,0,0,0,8,0
3437,13638,9,7,5,0,0,0,4,0
3438,19135,1,18,3,0,0,0,7,0
3439,15722,17,1,4,0,0,0,7,0
3440,14444,4,8,5,0,1,0,9,1
3441,17618,1,6,3,0,0,0,10,0
3442,13947,11,11,2,0,0,0,8,0
3443,11676,12,0,3,0,0,0,5,0
3444,11196,8,16,1,0,1,0,8,1
3445,12787,15,0,1,0,0,1,5,1
3446,17432,10,12,5,1,0,0,10,1
3447,19653,17,0,4,0,0,0,9,0
3448,17927,4,21,2,0,0,1,6,1
3449,13318,11,2,5,0,0,1,9,1
3450,18858,66,8,2,0,0,0,6,0
3451,16689,10,3,1,0,0,0,1,0
3452,12176,0,15,4,0,0,0,8,0
3453,13743,5,4,4,0,0,0,6,0
3454,18792,7,15,1,0,0,0,10,0
3455,14422,1,4,3,0,0,0,5,0
3456,13824,26,16,4,0,0,1,9,1
3457,19171,1,0,3,0,0,0,8,0
3458,12451,1,3,2,0,1,0,9,1
3459,10628,19,8,4,0,1,0,5,1
3460,19821,5,0,1,0,0,0,7,0
3461,17778,0,2,3,0,0,0,9,0
3462,13696,7,32,2,0,0,0,8,0
3463,13674,7,45,2,0,0,1,6,1
3464,13929,0,16,4,0,0,1,7,1
3465,12765,28,3,4,0,0,0,10,0
3466,14369,6,3,5,0,0,0,9,0
3467,18307,6,12,5,0,0,0,8,0
3468,14956,5,1,4,0,1,0,9,1
3469,10692,7,35,5,0,1,0,6,1
3470,13162,2,3,1,0,0,0,10,0
3471,11105,2,95,1,0,0,0,7,0
3472,13008,5,8,5,0,0,0,5,0
3473,12161,13,17,4,0,1,1,2,2
3474,18345,0,0,1,1,0,0,6,1
3475,13699,7,26,2,0,0,0,7,0
3476,13786,13,3,4,0,0,0,8,0
3477,19256,1,13,3,0,0,0,10,0
3478,14200,0,19,3,0,0,0,10,0
3479,11913,3,2,4,0,1,1,2,2
3480,19408,7,7,5,0,0,0,7,0
3481,15520,1,8,1,0,1,0,8,1
3482,11772,4,4,1,1,1,0,3,2
3483,12780,6,7,4,0,1,0,7,1
3484,17423,7,4,2,1,0,0,5,1
3485,12871,2,5,5,0,0,0,1,0
3486,10660,4,13,2,0,1,0,1,1
3487,16242,12,12,4,0,0,0,9,0
3488,11132,22,3,4,0,0,0,8,0
3489,10699,15,27,2,0,0,0,8,0
3490,17470,6,23,3,0,0,0,8,0
3491,16297,4,8,4,0,0,0,3,0
3492,17812,3,6,5,0,0,0,3,0
3493,14557,1,5,2,0,0,1,5,1
3494,12179,0,14,3,0,0,0,6,0
3495,19065,9,13,2,1,1,0,10,2
3496,18275,2,2,3,0,0,0,8,0
3497,11422,2,13,3,1,0,1,5,2
3498,13180,50,3,5,0,1,1,1,2
3499,14316,1,0,4,0,0,0,8,0
3500,16696,1,14,3,0,0,0,8,0
3501,19583,0,12,4,0,0,0,8,0
3502,10614,6,6,5,1,0,0,5,1
3503,14570,7,8,4,0,0,0,7,0
3504,10270,3,35,1,1,0,0,6,1
3505,12468,6,10,3,1,0,0,9,1
3506,19582,12,12,5,0,0,0,1,0
3507,13607,13,0,2,0,0,1,5,1
3508,13075,25,2,5,0,1,0,7,1
3509,10289,13,4,3,0,0,0,4,0
3510,18120,6,9,5,0,1,0,8,1
3511,16614,1,17,2,0,0,0,3,0
3512,13252,0,4,1,0,0,0,0,0
3513,17415,0,5,3,0,1,0,9,1
3514,16771,8,3,3,0,1,0,5,1
3515,10278,13,3,5,1,0,0,3,1
3516,10580,5,35,4,0,1,0,3,1
3517,14958,0,12,4,0,0,0,10,0
3518,18445,6,2,2,0,0,0,8,0
3519,14276,21,15,1,0,0,0,10,0
3520,17997,7,15,1,0,1,1,9,2
3521,14776,13,13,5,1,1,0,9,2
3522,10824,12,1,5,1,0,0,7,1
3523,13832,21,6,4,1,0,0,9,1
3524,18891,11,1,1,0,1,0,6,1
3525,15445,11,20,1,0,0,0,9,0
3526,11380,2,12,1,1,0,0,9,1
3527,19865,0,8,2,0,0,1,8,1
3528,16534,5,5,2,1,0,1,5,2
3529,13156,1,2,5,0,0,1,8,1
3530,14307,26,1,4,0,0,0,7,0
3531,15634,2,41,3,0,0,0,7,0
3532,18575,15,2,4,1,0,0,10,1
3533,15810,3,0,2,0,0,0,7,0
3534,18533,3,39,2,0,0,0,0,0
3535,15934,21,9,5,0,0,0,8,0
3536,13109,3,19,3,0,0,0,8,0
3537,14082,3,0,1,0,0,1,10,1
3538,13240,0,10,3,0,1,0,8,1
3539,16028,8,6,3,0,0,0,0,0
3540,11849,2,17,3,0,0,0,2,0
3541,18497,7,0,5,0,0,0,3,0
3542,12749,7,6,2,1,0,0,4,1
3543,16680,10,19,1,0,1,0,9,1
3544,19327,10,8,3,0,0,0,5,0
3545,10205,5,9,1,0,0,0,5,0
3546,17352,3,1,3,0,0,0,9,0
3547,14591,14,1,2,0,0,0,6,0
3548,13450,2,13,1,1,1,0,1,2
3549,17214,5,13,4,0,0,0,7,0
3550,13811,4,46,2,0,0,0,3,0
3551,15141,15,14,1,0,1,0,7,1
3552,18501,4,8,3,1,0,1,9,2
3553,12708,3,23,3,0,0,1,10,1
3554,11991,9,1,2,0,0,0,1,0
3555,18463,7,7,2,1,0,0,5,1
3556,13273,0,4,3,1,1,0,8,2
3557,14538,5,1,1,0,0,0,5,0
3558,18712,10,17,4,0,1,0,6,1
3559,19168,38,8,5,0,0,0,0,0
3560,13722,7,9,2,0,0,0,8,0
3561,13551,3,6,3,1,0,0,10,1
3562,12832,2,7,1,0,0,0,10,0
3563,15679,16,1,2,0,0,0,9,0
3564,16579,13,13,1,1,0,0,0,1
3565,10152,2,6,2,0,1,1,8,2
3566,15754,1,20,3,0,0,0,7,0
3567,12800,10,2,1,0,0,0,10,0
3568,15310,3,2,3,0,1,0,10,1
3569,19944,2,12,1,1,1,0,10,2
3570,12610,1,22,2,0,0,0,9,0
3571,11104,2,7,5,1,1,0,7,2
3572,17361,4,15,5,1,0,0,8,1
3573,14199,10,87,4,1,0,0,10,1
3574,13854,3,55,4,0,1,0,7,1
3575,17263,3,16,3,0,1,0,9,1
3576,11914,2,16,1,0,1,0,10,1
3577,17365,5,3,4,0,1,0,7,1
3578,13072,1,21,2,0,0,0,3,0
3579,19198,5,6,5,0,0,0,3,0
3580,10406,9,39,1,0,0,0,2,0
3581,10166,0,1,5,0,0,0,7,0
3582,10508,0,6,1,1,0,0,7,1
3583,11661,0,9,4,0,0,0,8,0
3584,13664,6,6,4,0,1,0,7,1
3585,13489,15,2,3,0,1,0,10,1
3586,10680,0,10,1,0,0,0,5,0
3587,12524,22,16,2,0,0,0,10,0
3588,12120,0,12,4,0,0,1,2,1
3589,15260,14,3,3,1,0,0,7,1
3590,14357,5,15,4,0,1,0,8,1
3591,11363,8,3,5,1,0,1,9,2
3592,19523,5,2,4,1,0,0,7,1
3593,12292,5,14,1,0,1,0,4,1
3594,11538,14,22,3,0,1,0,6,1
3595,13408,11,7,1,0,0,1,5,1
3596,17742,5,9,2,1,0,0,6,1
3597,18752,0,4,2,1,1,0,7,2
3598,19291,0,8,4,0,0,0,8,0
3599,11903,12,1,3,0,0,1,9,1
3600,10174,6,37,3,0,0,0,10,0
3601,12230,5,19,3,0,0,0,7,0
3602,14287,9,13,3,1,0,0,2,1
3603,14160,15,9,4,0,0,0,9,0
3604,17106,7,18,1,0,0,1,7,1
3605,19689,11,8,4,0,0,0,7,0
3606,13171,11,4,1,0,0,1,7,1
3607,11567,3,2,5,0,0,0,8,0
3608,11151,2,12,5,0,0,0,10,0
3609,17619,12,31,1,0,0,0,10,0
3610,16033,3,2,4,0,1,0,10,1
3611,18560,18,2,2,0,0,0,9,0
3612,14946,0,6,4,0,0,0,10,0
3613,18234,0,19,2,0,0,0,1,0
3614,11907,20,4,4,0,1,0,9,1
3615,13490,8,3,3,0,0,0,1,0
3616,12535,3,11,3,1,0,0,9,1
3617,14173,11,9,5,1,0,0,3,1
3618,11293,8,0,5,0,0,0,6,0
3619,14769,6,1,1,0,0,0,4,0
3620,14796,0,12,2,0,0,0,6,0
3621,16871,13,7,3,1,0,0,6,1
3622,12972,16,42,4,0,0,0,1,0
3623,13922,1,13,1,0,0,1,9,1
3624,14997,15,0,4,0,0,0,9,0
3625,17032,16,7,3,0,0,0,9,0
3626,10992,6,6,3,0,0,0,9,0
3627,18112,8,1,3,0,0,0,9,0
3628,15287,3,30,3,0,0,0,10,0
3629,12240,2,19,4,0,0,0,7,0
3630,11476,10,3,1,1,1,0,7,2
3631,16426,15,3,3,0,0,0,9,0
3632,10389,8,0,5,0,0,0,5,0
3633,10999,5,4,1,1,0,0,1,1
3634,11855,1,10,5,0,0,0,9,0
3635,18125,0,6,4,0,0,1,5,1
3636,18850,4,41,3,1,0,0,7,1
3637,12763,0,0,1,0,0,0,5,0
3638,13663,6,10,3,0,1,0,9,1
3639,14986,3,23,3,0,0,0,10,0
3640,11481,11,7,1,0,0,0,1,0
3641,17256,2,0,3,0,0,0,4,0
3642,13731,7,3,3,0,0,1,4,1
3643,17262,6,4,2,0,0,0,8,0
3644,10451,0,40,2,1,0,0,6,1
3645,19729,0,29,1,1,0,1,6,2
3646,13093,2,35,1,0,1,0,3,1
3647,10882,17,20,3,0,0,0,6,0
3648,14408,1,5,5,0,0,0,5,0
3649,14068,9,28,1,0,1,0,8,1
3650,13277,29,48,3,0,0,1,4,1
3651,18566,12,5,5,0,0,0,8,0
3652,17951,2,3,2,0,0,0,6,0
3653,14690,19,9,1,0,0,1,5,1
3654,14595,0,2,3,0,0,0,5,0
3655,14559,5,0,2,0,0,0,8,0
3656,17291,17,34,4,0,1,0,7,1
3657,18160,8,31,2,0,0,0,9,0
3658,10112,4,2,3,0,1,0,5,1
3659,15131,2,6,5,1,1,1,1,3
3660,13197,3,21,4,0,0,0,4,0
3661,10139,5,12,4,0,1,1,5,2
3662,11424,3,6,4,1,0,0,3,1
3663,12949,27,16,1,0,1,1,2,2
3664,13168,21,27,3,0,0,1,6,1
3665,18708,16,31,4,0,1,0,8,1
3666,16043,4,5,2,0,0,0,9,0
3667,16989,9,2,5,0,1,0,6,1
3668,17236,18,29,3,0,0,0,7,0
3669,16261,15,1,2,0,0,0,9,0
3670,10887,4,15,1,0,0,0,6,0
3671,13104,0,1,4,0,0,0,9,0
3672,10049,0,5,2,1,0,0,10,1
3673,13951,6,6,3,0,0,0,10,0
3674,13560,8,2,2,0,0,0,6,0
3675,10018,15,30,1,0,0,0,7,0
3676,14821,2,0,5,0,0,1,8,1
3677,16340,1,26,4,1,0,0,5,1
3678,18058,3,25,3,0,1,0,9,1
3679,19665,3,4,4,0,0,0,6,0
3680,12606,1,14,4,0,0,1,9,1
3681,17846,8,3,4,0,0,0,5,0
3682,18643,5,17,2,0,0,0,0,0
3683,16432,10,9,2,0,0,0,8,0
3684,13765,3,4,5,0,0,0,6,0
3685,12438,3,6,1,0,0,0,1,0
3686,19741,5,14,3,0,1,0,7,1
3687,16358,16,28,2,0,0,0,3,0
3688,18319,0,1,4,0,0,1,8,1
3689,15941,13,10,1,0,0,0,6,0
3690,17644,3,3,3,0,0,0,3,0
3691,14855,15,19,3,0,0,0,6,0
3692,16547,12,0,3,0,0,0,4,0
3693,17196,3,14,3,0,0,0,8,0
3694,15911,9,2,5,0,1,0,5,1
3695,16481,1,10,3,0,0,0,9,0
3696,12761,18,21,1,0,0,0,0,0
3697,14456,4,16,2,0,0,0,6,0
3698,19607,4,16,1,0,0,0,8,0
3699,16361,9,8,4,0,0,0,0,0
3700,15693,13,26,5,0,0,0,4,0
3701,15788,2,10,5,0,0,0,5,0
3702,10201,8,29,4,0,0,0,0,0
3703,16160,3,9,1,0,1,0,7,1
3704,10517,3,8,1,0,0,0,8,0
3705,17737,9,3,4,0,1,0,4,1
3706,19533,3,9,3,0,0,0,7,0
3707,11988,3,1,3,0,0,0,10,0
3708,13802,14,24,2,0,0,0,10,0
3709,15808,0,13,1,0,0,0,1,0
3710,17162,9,60,1,1,0,0,2,1
3711,16241,2,1,4,0,0,0,7,0
3712,18399,0,3,4,0,0,0,5,0
3713,15633,1,25,3,0,0,0,2,0
3714,15755,7,6,1,0,0,0,5,0
3715,16309,9,7,1,0,0,0,1,0
3716,14117,0,23,5,1,1,0,7,2
3717,18345,0,8,2,0,0,0,7,0
3718,11518,18,2,2,1,1,0,0,2
3719,16163,0,26,3,0,0,1,7,1
3720,12600,17,0,1,0,0,0,7,0
3721,12195,2,27,5,0,0,0,7,0
3722,13554,10,0,1,1,0,0,10,1
3723,12849,2,13,4,0,1,1,10,2
3724,11742,15,0,3,0,0,0,7,0
3725,11306,9,14,2,0,0,0,9,0
3726,13849,4,0,1,0,0,0,2,0
3727,17519,0,22,3,0,0,0,7,0
3728,14195,10,7,2,0,0,0,8,0
3729,15178,7,1,1,1,0,0,7,1
3730,12555,0,14,5,0,0,0,4,0
3731,12305,0,8,3,1,1,0,1,2
3732,17619,13,2,1,0,0,0,6,0
3733,19280,2,0,2,0,0,1,8,1
3734,12642,8,6,2,1,0,0,10,1
3735,19369,4,1,5,0,0,0,4,0
3736,16409,15,1,3,0,0,0,10,0
3737,14757,19,3,3,0,0,0,1,0
3738,12994,45,11,1,0,0,0,10,0
3739,18751,1,9,2,1,1,0,9,2
3740,11271,15,0,2,0,1,0,0,1
3741,11813,2,41,5,0,0,0,5,0
3742,18801,7,26,5,0,0,0,1,0
3743,12461,5,3,3,0,1,0,10,1
3744,14120,0,1,2,0,0,0,6,0
3745,16124,21,34,1,0,0,0,8,0
3746,18475,0,7,4,1,1,1,4,3
3747,14396,9,4,1,1,0,0,10,1
3748,19283,12,8,5,0,0,0,5,0
3749,10816,12,17,1,0,1,0,5,1
3750,17304,1,2,2,0,1,0,5,1
3751,17331,4,17,3,0,0,0,7,0
3752,10082,14,16,4,0,0,0,0,0
3753,11920,2,9,3,0,1,0,7,1
3754,17817,5,24,4,0,0,1,0,1
3755,12093,2,1,4,0,0,0,7,0
3756,17071,4,10,2,0,0,0,6,0
3757,17967,17,7,2,0,1,0,5,1
3758,18367,4,6,5,1,1,0,5,2
3759,15285,6,3,5,0,0,0,8,0
3760,14937,4,5,4,0,0,0,0,0
3761,10369,4,1,5,0,0,0,5,0
3762,11818,0,3,2,0,1,0,8,1
3763,12101,2,3,5,0,0,0,3,0
3764,13490,4,15,4,0,1,0,7,1
3765,11779,8,0,3,1,0,0,3,1
3766,17674,4,12,1,0,0,0,3,0
3767,11364,3,3,5,0,1,0,9,1
3768,17294,3,1,2,0,0,0,5,0
3769,13676,2,4,3,0,0,0,6,0
3770,12426,20,3,2,0,0,0,8,0
3771,18264,5,9,5,0,1,0,3,1
3772,18089,0,5,4,0,0,0,7,0
3773,12962,0,40,1,1,0,0,10,1
3774,10859,28,39,1,0,0,0,7,0
3775,14138,2,7,3,0,0,0,1,0
3776,12424,13,19,1,0,0,0,7,0
3777,19256,0,0,4,0,0,0,2,0
3778,14017,20,9,2,0,1,0,5,1
3779,18560,16,16,4,0,0,0,9,0
3780,18342,6,2,3,0,0,0,0,0
3781,11134,0,0,3,0,0,0,1,0
3782,15166,2,2,1,0,0,0,6,0
3783,15119,4,6,4,0,0,1,10,1
3784,15694,4,8,2,0,0,0,5,0
3785,16136,2,5,4,1,1,0,3,2
3786,15485,0,6,2,0,0,0,7,0
3787,14164,7,7,2,0,0,0,7,0
3788,12346,5,17,4,0,0,0,6,0
3789,15039,2,1,5,0,0,0,10,0
3790,14897,0,17,4,0,0,0,5,0
3791,18252,41,14,2,0,1,1,5,2
3792,15041,5,16,3,0,0,0,3,0
3793,13901,11,15,3,0,0,0,8,0
3794,11337,4,7,1,0,0,0,5,0
3795,11184,0,2,3,0,0,0,9,0
3796,14426,2,9,5,0,1,0,10,1
3797,11551,3,38,2,0,0,0,1,0
3798,11629,14,10,4,0,0,0,10,0
3799,19519,8,0,4,0,0,0,5,0
3800,11526,2,0,5,0,0,0,6,0
3801,19865,27,59,3,0,0,0,9,0
3802,11361,3,0,2,0,0,0,8,0
3803,19765,50,0,3,0,0,0,9,0
3804,14370,44,5,1,1,0,0,7,1
3805,15283,1,41,3,0,0,0,10,0
3806,17610,3,4,1,0,0,0,9,0
3807,11993,5,6,4,0,1,0,5,1
3808,10869,8,12,2,0,0,1,10,1
3809,11014,6,0,1,0,0,0,10,0
3810,10602,27,27,3,0,0,0,6,0
3811,10690,10,8,3,0,1,0,8,1
3812,18685,1,7,4,0,0,0,9,0
3813,10489,0,23,5,1,0,0,9,1
3814,16864,9,36,5,0,0,0,0,0
3815,17240,1,6,3,1,0,0,8,1
3816,17786,12,2,5,0,0,0,10,0
3817,18024,2,20,2,0,0,0,4,0
3818,10294,3,6,5,0,0,0,9,0
3819,15488,0,32,2,0,0,0,7,0
3820,14027,9,35,3,0,0,0,4,0
3821,12912,0,1,3,0,0,0,1,0
3822,19909,11,37,3,1,0,0,9,1
3823,14744,5,5,4,0,0,0,5,0
3824,11873,12,12,5,0,0,0,6,0
3825,13258,7,0,1,0,1,0,7,1
3826,12817,0,26,1,0,0,0,7,0
3827,18636,11,12,3,0,0,0,4,0
3828,13641,0,12,5,0,1,0,8,1
3829,14458,5,27,2,0,1,0,8,1
3830,15307,1,8,1,0,0,0,3,0
3831,18933,11,6,3,0,1,0,7,1
3832,12041,19,24,1,0,0,0,7,0
3833,10679,6,16,1,0,0,0,4,0
3834,15738,5,35,1,0,0,0,10,0
3835,15668,11,33,3,1,0,0,7,1
3836,19550,0,5,3,0,0,0,2,0
3837,17697,19,7,4,0,0,1,5,1
3838,18033,1,3,4,0,0,0,7,0
3839,10062,33,12,4,0,0,0,0,0
3840,17829,10,5,1,0,1,0,0,1
